trade_date,rolling_beta,window
2023-05-10,0.14150662917138232,60
2023-05-11,0.159114759690738,60
2023-05-12,0.10936188802251903,60
2023-05-15,0.07145554825298439,60
2023-05-16,0.06306022803906387,60
2023-05-17,0.06314701672417626,60
2023-05-18,0.15784043565335018,60
2023-05-19,0.10758691012557485,60
2023-05-22,0.08667344561122145,60
2023-05-23,0.14112560730948825,60
2023-05-24,0.14672326531844224,60
2023-05-25,0.13240420057101537,60
2023-05-26,0.13862358431048863,60
2023-05-29,0.12414454311926153,60
2023-05-30,0.12813955830528626,60
2023-05-31,0.12447649981235244,60
2023-06-01,0.15232580367312173,60
2023-06-02,0.12876128577857085,60
2023-06-05,0.13655902811612136,60
2023-06-06,0.13306245370508024,60
2023-06-07,0.11165987176882462,60
2023-06-08,0.13954954251547624,60
2023-06-09,0.18351105667216014,60
2023-06-12,0.19006818983597898,60
2023-06-13,0.20157288038009208,60
2023-06-14,0.20808414831707908,60
2023-06-15,0.2212713511922623,60
2023-06-16,0.20961723177164648,60
2023-06-19,0.22748765344828062,60
2023-06-20,0.22954027932195542,60
2023-06-21,0.27819270283268305,60
2023-06-26,0.214272192900149,60
2023-06-27,0.21440836223929852,60
2023-06-28,0.21568086066034198,60
2023-06-29,0.19912458021976082,60
2023-06-30,0.22445504007681916,60
2023-07-03,0.19960741478720542,60
2023-07-04,0.1955936915675914,60
2023-07-05,0.20308359589291308,60
2023-07-06,0.19180147105992032,60
2023-07-07,0.2061549442378897,60
2023-07-10,0.2127689759670206,60
2023-07-11,0.1963150651408729,60
2023-07-12,0.18337333416072704,60
2023-07-13,0.17695262608042214,60
2023-07-14,0.15376256403962438,60
2023-07-17,0.1475083364724887,60
2023-07-18,0.1551478119438552,60
2023-07-19,0.15496289048677073,60
2023-07-20,0.14127465906173303,60
2023-07-21,0.07059876835708298,60
2023-07-24,0.022262056692837935,60
2023-07-25,0.032885981534709084,60
2023-07-26,0.03413872362759019,60
2023-07-27,0.00791912768423914,60
2023-07-28,0.0006578999402254029,60
2023-07-31,-0.003242877374735014,60
2023-08-01,-0.00039472056073088917,60
2023-08-02,-0.005907482263162289,60
2023-08-03,-0.016705731371480948,60
2023-08-04,-0.02338204824094148,60
2023-08-07,-0.028046505371672255,60
2023-08-08,-0.008018310308612053,60
2023-08-09,0.026849386417567078,60
2023-08-10,0.014992432841745867,60
2023-08-11,0.034129718166494925,60
2023-08-14,0.035342079628791344,60
2023-08-15,0.04117080488228153,60
2023-08-16,0.059880530943757955,60
2023-08-17,0.004482653772058076,60
2023-08-18,0.01676562593008394,60
2023-08-21,0.006866043266342671,60
2023-08-22,-0.01256591992582832,60
2023-08-23,-0.028072462680595184,60
2023-08-24,-0.02480368666477515,60
2023-08-25,-0.03682491467510319,60
2023-08-28,-0.042557008184068344,60
2023-08-29,-0.03524477724364221,60
2023-08-30,-0.04077611983702915,60
2023-08-31,-0.06203966805969647,60
2023-09-01,-0.031046226016888893,60
2023-09-04,-0.04759846080759971,60
2023-09-05,-0.04162201670602538,60
2023-09-06,-0.03647084593693638,60
2023-09-07,-0.034148658490713246,60
2023-09-08,-0.03634137114315799,60
2023-09-11,-0.04109027464221509,60
2023-09-12,-0.020353346548342813,60
2023-09-13,-0.03361096703823603,60
2023-09-14,-0.035125414530541306,60
2023-09-15,-0.08189443243767303,60
2023-09-18,-0.052126373455035284,60
2023-09-19,-0.052618293965786024,60
2023-09-20,-0.04509523110166478,60
2023-09-21,-0.052180536912666185,60
2023-09-22,-0.0968438077736073,60
2023-09-25,-0.08279161772877912,60
2023-09-26,-0.08115239682313394,60
2023-09-27,-0.08736896727202945,60
2023-09-28,-0.0769678922691554,60
2023-10-09,-0.07593591515284866,60
2023-10-10,-0.07246462942099252,60
2023-10-11,-0.053285291945824105,60
2023-10-12,-0.06476082743144615,60
2023-10-13,-0.059599009572086595,60
2023-10-16,-0.06029827514334817,60
2023-10-17,-0.07051626251318467,60
2023-10-18,-0.044803135424542374,60
2023-10-19,-0.02177085034538467,60
2023-10-20,-0.001808387261872111,60
2023-10-23,-0.017336813901569048,60
2023-10-24,0.007891835189948041,60
2023-10-25,-0.011315600850438645,60
2023-10-26,0.00601630899799758,60
2023-10-27,0.009545228087899024,60
2023-10-30,-0.031577213426197945,60
2023-10-31,-0.02962684515148895,60
2023-11-01,-0.02958398331660031,60
2023-11-02,-0.016741434948641793,60
2023-11-03,0.008996555914746879,60
2023-11-06,0.012275870450242272,60
2023-11-07,0.01788697885301996,60
2023-11-08,0.017337251259803555,60
2023-11-09,0.017477201978045604,60
2023-11-10,0.033359947534611016,60
2023-11-13,0.018156553012487177,60
2023-11-14,0.02260365038385482,60
2023-11-15,0.011138525222924914,60
2023-11-16,0.018838696542084272,60
2023-11-17,0.03434397825730501,60
2023-11-20,0.010916065365916175,60
2023-11-21,0.025744505123269208,60
2023-11-22,0.03520781405199635,60
2023-11-23,0.05541968715917922,60
2023-11-24,0.06671267939553265,60
2023-11-27,0.07369570883240556,60
2023-11-28,0.05603896354391529,60
2023-11-29,0.04020722996709354,60
2023-11-30,0.03560737966366336,60
2023-12-01,0.06502487640134892,60
2023-12-04,0.03754802074838083,60
2023-12-05,0.020705167519251343,60
2023-12-06,0.018978488534083807,60
2023-12-07,0.018517063411332142,60
2023-12-08,0.02639582794378687,60
2023-12-11,0.04551664245648984,60
2023-12-12,0.020906778916854413,60
2023-12-13,0.03242720393044851,60
2023-12-14,0.037364129386747165,60
2023-12-15,0.03914465636091177,60
2023-12-18,0.046430018539026306,60
2023-12-19,0.03694818361159753,60
2023-12-20,0.016171569480762756,60
2023-12-21,0.036911754679142025,60
2023-12-22,0.06498996186879825,60
2023-12-25,0.11418691204818841,60
2023-12-26,0.09516129046735307,60
2023-12-27,0.1229221752990247,60
2023-12-28,0.13459740501691783,60
2023-12-29,0.13371627352952659,60
