trade_date,group,ret_20d_fwd,factor
2020-02-27,6,-0.11422116976541545,factor_momentum
2020-02-27,7,-0.08128767227185825,factor_momentum
2020-02-27,8,-0.05744463932706845,factor_momentum
2020-02-27,9,-0.11651780344116831,factor_momentum
2020-02-27,10,-0.08854844385240643,factor_momentum
2020-02-28,1,-0.09114344450097348,factor_momentum
2020-02-28,2,-0.05760471452452072,factor_momentum
2020-02-28,3,-0.0669514286947253,factor_momentum
2020-02-28,4,-0.06645049844180693,factor_momentum
2020-02-28,5,-0.0835349834317303,factor_momentum
2020-02-28,6,-0.013157486087283978,factor_momentum
2020-02-28,7,-0.0701429697830236,factor_momentum
2020-02-28,8,-0.04571725406703223,factor_momentum
2020-02-28,9,-0.022598783924712047,factor_momentum
2020-02-28,10,-0.06089092989139618,factor_momentum
2020-03-02,1,-0.13289417643887189,factor_momentum
2020-03-02,2,-0.12946404407839013,factor_momentum
2020-03-02,3,-0.0890677643560953,factor_momentum
2020-03-02,4,-0.048919263801191305,factor_momentum
2020-03-02,5,-0.14549629985414933,factor_momentum
2020-03-02,6,-0.074446036246645,factor_momentum
2020-03-02,7,-0.07282183452304893,factor_momentum
2020-03-02,8,-0.12845533734672906,factor_momentum
2020-03-02,9,-0.03833917298736477,factor_momentum
2020-03-02,10,-0.17792494158926392,factor_momentum
2020-03-03,1,-0.10313753691254687,factor_momentum
2020-03-03,2,-0.12163889105181339,factor_momentum
2020-03-03,3,-0.10653535958975878,factor_momentum
2020-03-03,4,-0.08892531370785473,factor_momentum
2020-03-03,5,-0.0847457372072193,factor_momentum
2020-03-03,6,-0.051653496475476846,factor_momentum
2020-03-03,7,-0.1731734637762515,factor_momentum
2020-03-03,8,-0.061021169312808675,factor_momentum
2020-03-03,9,-0.08997795660452534,factor_momentum
2020-03-03,10,-0.16772576741071274,factor_momentum
2020-03-04,1,-0.12605520354964556,factor_momentum
2020-03-04,2,-0.12811136534121198,factor_momentum
2020-03-04,3,-0.08506860294978577,factor_momentum
2020-03-04,4,-0.13220275523323455,factor_momentum
2020-03-04,5,-0.07028896280283413,factor_momentum
2020-03-04,6,-0.10828419143725625,factor_momentum
2020-03-04,7,-0.1672359652679229,factor_momentum
2020-03-04,8,-0.09924793098977124,factor_momentum
2020-03-04,9,-0.13525589414101674,factor_momentum
2020-03-04,10,-0.12598371806513436,factor_momentum
2020-03-05,1,-0.14126182525373748,factor_momentum
2020-03-05,2,-0.16370369577000282,factor_momentum
2020-03-05,3,-0.08362289597486663,factor_momentum
2020-03-05,4,-0.0918752906946705,factor_momentum
2020-03-05,5,-0.11708899736352102,factor_momentum
2020-03-05,6,-0.1292150516581463,factor_momentum
2020-03-05,7,-0.19075514713717046,factor_momentum
2020-03-05,8,-0.09077614943163358,factor_momentum
2020-03-05,9,-0.12984853302970317,factor_momentum
2020-03-05,10,-0.11164364322831626,factor_momentum
2020-03-06,1,-0.12704103941902378,factor_momentum
2020-03-06,2,-0.1368208962128219,factor_momentum
2020-03-06,3,-0.14003462074296136,factor_momentum
2020-03-06,4,-0.07405171370364363,factor_momentum
2020-03-06,5,-0.10634721029349042,factor_momentum
2020-03-06,6,-0.1613420235111918,factor_momentum
2020-03-06,7,-0.08876092421908673,factor_momentum
2020-03-06,8,-0.07919565799142145,factor_momentum
2020-03-06,9,-0.1571532534438675,factor_momentum
2020-03-06,10,-0.11475134243231304,factor_momentum
2020-03-09,1,-0.08485723580935915,factor_momentum
2020-03-09,2,-0.09191535713319604,factor_momentum
2020-03-09,3,-0.05043753491466432,factor_momentum
2020-03-09,4,-0.01816482421667026,factor_momentum
2020-03-09,5,-0.1048474446576867,factor_momentum
2020-03-09,6,-0.06496222571287194,factor_momentum
2020-03-09,7,-0.12246046649075812,factor_momentum
2020-03-09,8,0.010080163988112142,factor_momentum
2020-03-09,9,-0.04421937637511203,factor_momentum
2020-03-09,10,-0.0547005790235958,factor_momentum
2020-03-10,1,-0.12200282958567166,factor_momentum
2020-03-10,2,-0.11298782860106474,factor_momentum
2020-03-10,3,-0.07016171891738415,factor_momentum
2020-03-10,4,-0.08126574679649125,factor_momentum
2020-03-10,5,-0.011686755047865004,factor_momentum
2020-03-10,6,-0.08524947099321221,factor_momentum
2020-03-10,7,-0.11872851344924668,factor_momentum
2020-03-10,8,-0.07263475717833694,factor_momentum
2020-03-10,9,-0.03604206150146623,factor_momentum
2020-03-10,10,-0.11127480177137998,factor_momentum
2020-03-11,1,-0.15383603859820547,factor_momentum
2020-03-11,2,-0.005021684249887579,factor_momentum
2020-03-11,3,-0.08583853075308664,factor_momentum
2020-03-11,4,-0.08608964845119861,factor_momentum
2020-03-11,5,-0.02251535210153592,factor_momentum
2020-03-11,6,-0.12079413083037269,factor_momentum
2020-03-11,7,-0.07937026060641761,factor_momentum
2020-03-11,8,-0.02494914937415854,factor_momentum
2020-03-11,9,-0.008124376784441771,factor_momentum
2020-03-11,10,-0.08469501088499473,factor_momentum
2020-03-12,1,-0.10515714188847977,factor_momentum
2020-03-12,2,-0.03330580689655114,factor_momentum
2020-03-12,3,-0.11462868680905394,factor_momentum
2020-03-12,4,-0.011037048722332498,factor_momentum
2020-03-12,5,-0.06871569795052787,factor_momentum
2020-03-12,6,-0.05766521502520352,factor_momentum
2020-03-12,7,0.009853602929692,factor_momentum
2020-03-12,8,-0.0734023714726795,factor_momentum
2020-03-12,9,-0.015252981497750177,factor_momentum
2020-03-12,10,-0.08396373270373005,factor_momentum
2020-03-13,1,-0.05824646257383851,factor_momentum
2020-03-13,2,0.041404866423362344,factor_momentum
2020-03-13,3,-0.07518641601293785,factor_momentum
2020-03-13,4,-0.09388581514191767,factor_momentum
2020-03-13,5,-0.09895910376686232,factor_momentum
