trade_date,factor,rank_ic
2021-11-17,factor_volatility,-0.24933703361085416
2021-11-17,factor_turnover,-0.17804502004316988
2021-11-17,factor_size,0.059639817555146524
2021-11-17,factor_reversal_5d,0.14424915201973482
2021-11-18,factor_momentum,-0.3238359543632439
2021-11-18,factor_volatility,-0.20962072155411654
2021-11-18,factor_turnover,-0.13857539315448658
2021-11-18,factor_size,-0.032194399962550656
2021-11-18,factor_reversal_5d,0.22812210915818684
2021-11-19,factor_momentum,-0.21791155411590019
2021-11-19,factor_volatility,-0.0834515518592734
2021-11-19,factor_turnover,-0.05631283580747718
2021-11-19,factor_size,-0.0051813471601159485
2021-11-19,factor_reversal_5d,-0.16585456241654561
2021-11-22,factor_momentum,-0.26327474560592046
2021-11-22,factor_volatility,-0.1372186247301881
2021-11-22,factor_turnover,-0.005488744989207524
2021-11-22,factor_size,0.017207351704121902
2021-11-22,factor_reversal_5d,-0.278331123509556
2021-11-23,factor_momentum,-0.22417514646931852
2021-11-23,factor_volatility,-0.15621338267036694
2021-11-23,factor_turnover,0.10699969164353992
2021-11-23,factor_size,0.004995682752809585
2021-11-23,factor_reversal_5d,-0.14722753458099455
2021-11-24,factor_momentum,-0.04902867715078631
2021-11-24,factor_volatility,-0.04902867715078631
2021-11-24,factor_turnover,0.10083256244218317
2021-11-24,factor_size,-0.0017885777756972588
2021-11-24,factor_reversal_5d,-0.03139456015991882
2021-11-25,factor_momentum,0.023003391921060747
2021-11-25,factor_volatility,-0.047548566142460676
2021-11-25,factor_turnover,0.03842121492445267
2021-11-25,factor_size,-0.1126803998689273
2021-11-25,factor_reversal_5d,-0.2783225408572309
2021-11-26,factor_momentum,0.018070245776268538
2021-11-26,factor_volatility,-0.03669441874807278
2021-11-26,factor_turnover,0.04804193647856922
2021-11-26,factor_size,-0.13260145578445193
2021-11-26,factor_reversal_5d,0.07098365710761641
2021-11-29,factor_momentum,0.07110699969164354
2021-11-29,factor_volatility,0.052852297255627505
2021-11-29,factor_turnover,0.07197039777983348
2021-11-29,factor_size,-0.19612680436956148
2021-11-29,factor_reversal_5d,0.12907801418439716
2021-11-30,factor_momentum,0.017699660807893924
2021-11-30,factor_volatility,-0.028553808202281837
2021-11-30,factor_turnover,0.08812827628738822
2021-11-30,factor_size,-0.21351918136082448
2021-11-30,factor_reversal_5d,0.10625963613937711
2021-12-01,factor_momentum,0.04144438621724388
2021-12-01,factor_volatility,0.03971753679152539
2021-12-01,factor_turnover,0.10681797161944405
2021-12-01,factor_size,-0.1571221513683876
2021-12-01,factor_reversal_5d,-0.035771555445910944
2021-12-02,factor_momentum,-0.025963613937711995
2021-12-02,factor_volatility,0.098859081097749
2021-12-02,factor_turnover,0.15362318840579708
2021-12-02,factor_size,-0.17595904807118204
2021-12-02,factor_reversal_5d,0.24699352451433856
2021-12-03,factor_momentum,-0.1797718162195498
2021-12-03,factor_volatility,0.19136601911810053
2021-12-03,factor_turnover,0.15584335491828555
2021-12-03,factor_size,-0.18101640591970533
2021-12-03,factor_reversal_5d,0.19457292630280604
2021-12-06,factor_momentum,-0.26827839292412337
2021-12-06,factor_volatility,0.20197970961528827
2021-12-06,factor_turnover,0.08757593516143797
2021-12-06,factor_size,-0.07425910510207603
2021-12-06,factor_reversal_5d,0.05051034570226598
2021-12-07,factor_momentum,-0.17730496453900707
2021-12-07,factor_volatility,0.1521430773974715
2021-12-07,factor_turnover,0.009682392846130126
2021-12-07,factor_size,-0.0915258420391287
2021-12-07,factor_reversal_5d,-0.11514030218933086
2021-12-08,factor_momentum,-0.20752389762565526
2021-12-08,factor_volatility,0.2065371569534382
2021-12-08,factor_turnover,0.08553808202281836
2021-12-08,factor_size,-0.012088318759884921
2021-12-08,factor_reversal_5d,0.022510021584952203
2021-12-09,factor_momentum,-0.22232500770891148
2021-12-09,factor_volatility,0.2899167437557817
2021-12-09,factor_turnover,0.18963922294172064
2021-12-09,factor_size,-0.04385099305243969
2021-12-09,factor_reversal_5d,-0.14745605920444033
2021-12-10,factor_momentum,-0.14301572617946345
2021-12-10,factor_volatility,0.28535306814677763
2021-12-10,factor_turnover,0.1721245760098674
2021-12-10,factor_size,-0.040643888075327365
2021-12-10,factor_reversal_5d,-0.09898242368177614
2021-12-13,factor_momentum,-0.23539932161578783
2021-12-13,factor_volatility,0.3364168979340117
2021-12-13,factor_turnover,0.27918593894542093
2021-12-13,factor_size,0.041815714893887634
2021-12-13,factor_reversal_5d,-0.0030218933086648163
2021-12-14,factor_momentum,-0.22220166512488432
2021-12-14,factor_volatility,0.11970397779833486
2021-12-14,factor_turnover,0.20407030527289544
2021-12-14,factor_size,0.03669668194965065
2021-12-14,factor_reversal_5d,0.18482886216466235
2021-12-15,factor_momentum,-0.2833795868023435
2021-12-15,factor_volatility,0.1706444650015418
2021-12-15,factor_turnover,0.22886216466234968
2021-12-15,factor_size,0.09010731483771361
2021-12-15,factor_reversal_5d,0.10675300647548566
2021-12-16,factor_momentum,-0.3005242059821153
2021-12-16,factor_volatility,0.17200123342584026
2021-12-16,factor_turnover,0.2146777674992291
2021-12-16,factor_size,-0.017392376991262996
2021-12-16,factor_reversal_5d,0.2662431775295266
2021-12-17,factor_momentum,-0.3695182906052527
2021-12-17,factor_volatility,0.17224791859389452
2021-12-17,factor_turnover,0.1888991674375578
2021-12-17,factor_size,-0.09621314931336979
2021-12-17,factor_reversal_5d,0.09602220166512487
2021-12-20,factor_momentum,-0.18495220474868945
2021-12-20,factor_volatility,0.192722787542399
2021-12-20,factor_turnover,0.15460992907801419
2021-12-20,factor_size,-0.04841495013525338
2021-12-20,factor_reversal_5d,-0.008325624421831636
2021-12-21,factor_momentum,-0.01325932778291705
2021-12-21,factor_volatility,0.10847980265186553
2021-12-21,factor_turnover,0.12488436632747454
2021-12-21,factor_size,-0.06858270643363282
2021-12-21,factor_reversal_5d,-0.31601344490648464
2021-12-22,factor_momentum,0.04224483502929386
2021-12-22,factor_volatility,0.13487511563367252
2021-12-22,factor_turnover,0.1501695960530373
2021-12-22,factor_size,-0.12871592475448893
2021-12-22,factor_reversal_5d,-0.27597903176071537
2021-12-23,factor_momentum,0.10305272895467159
2021-12-23,factor_volatility,0.1375886524822695
2021-12-23,factor_turnover,0.12476102374344741
2021-12-23,factor_size,-0.15381768870996423
2021-12-23,factor_reversal_5d,-0.2389762565525748
2021-12-24,factor_momentum,-0.03188405797101449
2021-12-24,factor_volatility,0.26500154178230034
2021-12-24,factor_turnover,0.1257477644156645
2021-12-24,factor_size,-0.11483902821890675
2021-12-24,factor_reversal_5d,0.0431082331174838
2021-12-27,factor_momentum,0.02448350292938637
2021-12-27,factor_volatility,0.3565217391304347
2021-12-27,factor_turnover,0.20727721245760097
2021-12-27,factor_size,-0.14092759370580124
2021-12-27,factor_reversal_5d,0.016466742738101364
2021-12-28,factor_momentum,-0.021769966080789394
2021-12-28,factor_volatility,0.34159728646315135
2021-12-28,factor_turnover,0.12796793092815295
2021-12-28,factor_size,-0.03620328118394106
2021-12-28,factor_reversal_5d,0.25402405180388526
2021-12-29,factor_momentum,0.0860957785108221
2021-12-29,factor_volatility,0.2894233734196731
2021-12-29,factor_turnover,0.17927844588344127
2021-12-29,factor_size,-0.13957074160009988
2021-12-29,factor_reversal_5d,-0.04162812210915818
2021-12-30,factor_momentum,0.03089731729879741
2021-12-30,factor_volatility,0.42658032685784764
2021-12-30,factor_turnover,0.23046561825470244
2021-12-30,factor_size,-0.09578142364337387
2021-12-30,factor_reversal_5d,-0.061856305889608394
2021-12-31,factor_momentum,0.20986740672217083
2021-12-31,factor_volatility,0.33172987974098056
2021-12-31,factor_turnover,0.21874807277212455
2021-12-31,factor_size,-0.07610706811070404
2021-12-31,factor_reversal_5d,-0.04292454286785974
2022-01-04,factor_momentum,0.12087945980029466
2022-01-04,factor_volatility,0.4045020043169904
2022-01-04,factor_turnover,0.22195497995683008
2022-01-04,factor_size,-0.04971012714524105
2022-01-04,factor_reversal_5d,-0.020536540240518035
2022-01-05,factor_momentum,0.02448350292938637
2022-01-05,factor_volatility,0.296577243293247
2022-01-05,factor_turnover,0.1934628430465618
2022-01-05,factor_size,-0.049833477336668444
2022-01-05,factor_reversal_5d,-0.1120601930903752
2022-01-06,factor_momentum,0.15177304964539004
2022-01-06,factor_volatility,0.32543940795559667
2022-01-06,factor_turnover,0.1847055195806352
2022-01-06,factor_size,-0.04816824975239859
2022-01-06,factor_reversal_5d,-0.34543155833747474
2022-01-07,factor_momentum,0.18026518655565835
2022-01-07,factor_volatility,0.21258094357076782
2022-01-07,factor_turnover,0.20937403638606228
2022-01-07,factor_size,0.013753546344154783
2022-01-07,factor_reversal_5d,-0.40832562442183157
2022-01-10,factor_momentum,0.03916127042861548
2022-01-10,factor_volatility,0.3998149861239592
2022-01-10,factor_turnover,0.35528831329016347
2022-01-10,factor_size,-0.014555322588432862
2022-01-10,factor_reversal_5d,-0.24817293175325802
2022-01-11,factor_momentum,-0.1856922602528523
2022-01-11,factor_volatility,0.2777058279370953
2022-01-11,factor_turnover,0.20986740672217083
2022-01-11,factor_size,-0.02429998771119724
2022-01-11,factor_reversal_5d,0.09022510021584952
2022-01-12,factor_momentum,0.04569842738205366
2022-01-12,factor_volatility,0.2426765340733888
2022-01-12,factor_turnover,0.24181313598519888
2022-01-12,factor_size,0.014616997684146562
2022-01-12,factor_reversal_5d,-0.08998118971868872
2022-01-13,factor_momentum,0.08541473943879124
2022-01-13,factor_volatility,-0.019549799568300955
2022-01-13,factor_turnover,0.09528214616096208
2022-01-13,factor_size,-0.008264462825635609
2022-01-13,factor_reversal_5d,0.2209747174830353
2022-01-14,factor_momentum,0.19827320382362007
2022-01-14,factor_volatility,-0.07382053654024053
2022-01-14,factor_turnover,0.1263644773358002
2022-01-14,factor_size,0.07098803516646705
2022-01-14,factor_reversal_5d,0.21554116558741904
2022-01-17,factor_momentum,0.12476102374344741
2022-01-17,factor_volatility,-0.0835646006783842
2022-01-17,factor_turnover,0.11711378353376502
2022-01-17,factor_size,0.08455655622348075
2022-01-17,factor_reversal_5d,0.314831945729263
2022-01-18,factor_momentum,0.1396854764107308
2022-01-18,factor_volatility,-0.04841196423065063
2022-01-18,factor_turnover,0.04582176996608079
2022-01-18,factor_size,0.14265449638578478
2022-01-18,factor_reversal_5d,0.24600678384212146
2022-01-19,factor_momentum,-0.08146777674992291
2022-01-19,factor_volatility,-0.070613629355535
2022-01-19,factor_turnover,-0.07246376811594203
2022-01-19,factor_size,0.19927223425096008
2022-01-19,factor_reversal_5d,0.17742830712303423
2022-01-20,factor_momentum,-0.12796793092815295
2022-01-20,factor_volatility,-0.06111625038544557
2022-01-20,factor_turnover,-0.1885291396854764
2022-01-20,factor_size,0.28765264640869015
2022-01-20,factor_reversal_5d,0.37164266569213045
2022-01-21,factor_momentum,-0.24539007092198584
2022-01-21,factor_volatility,-0.2331791551032994
2022-01-21,factor_turnover,-0.3249460376194881
2022-01-21,factor_size,0.3213889237640833
2022-01-21,factor_reversal_5d,0.4627197039777983
2022-01-24,factor_momentum,-0.15386987357385137
2022-01-24,factor_volatility,-0.22170829478877582
2022-01-24,factor_turnover,-0.3487511563367252
2022-01-24,factor_size,0.37603305856642016
2022-01-24,factor_reversal_5d,0.4237434474252236
2022-01-25,factor_momentum,-0.23613937711995064
2022-01-25,factor_volatility,-0.3100215849522047
2022-01-25,factor_turnover,-0.3924144310823312
2022-01-25,factor_size,0.4060688301789914
2022-01-25,factor_reversal_5d,0.392291088498304
2022-01-26,factor_momentum,-0.07887758248535306
2022-01-26,factor_volatility,-0.3016342892383595
2022-01-26,factor_turnover,-0.38908418131359856
2022-01-26,factor_size,0.40421857730758043
2022-01-26,factor_reversal_5d,0.3021276595744681
2022-01-27,factor_momentum,-0.12130743139068764
2022-01-27,factor_volatility,-0.33209990749306195
2022-01-27,factor_turnover,-0.3961147086031453
2022-01-27,factor_size,0.40415690221186673
2022-01-27,factor_reversal_5d,0.2769657724329324
2022-01-28,factor_momentum,-0.020043169904409495
2022-01-28,factor_volatility,-0.44495837187789083
2022-01-28,factor_turnover,-0.4000616712920136
2022-01-28,factor_size,0.5026520300666434
2022-01-28,factor_reversal_5d,-0.19876657415972862
2022-02-07,factor_momentum,0.03829787234042553
2022-02-07,factor_volatility,-0.48109774899784147
2022-02-07,factor_turnover,-0.3235892691951896
2022-02-07,factor_size,0.5097446660737187
2022-02-07,factor_reversal_5d,0.0068455134135060125
2022-02-08,factor_momentum,-0.022880049337033612
2022-02-08,factor_volatility,-0.41634289238359545
2022-02-08,factor_turnover,-0.24242984890533456
2022-02-08,factor_size,0.3421734310195996
2022-02-08,factor_reversal_5d,-0.0448350292938637
2022-02-09,factor_momentum,0.09478877582485354
2022-02-09,factor_volatility,-0.379463459759482
2022-02-09,factor_turnover,-0.2679617637989516
2022-02-09,factor_size,0.34260515668959557
2022-02-09,factor_reversal_5d,-0.19851988899167433
2022-02-10,factor_momentum,-0.12217082947887759
2022-02-10,factor_volatility,-0.36293555349984574
2022-02-10,factor_turnover,-0.20814061054579092
2022-02-10,factor_size,0.2933267552143504
2022-02-10,factor_reversal_5d,-0.103422756706753
2022-02-11,factor_momentum,-0.22503854455750846
2022-02-11,factor_volatility,-0.3076780758556892
2022-02-11,factor_turnover,-0.255080329456132
2022-02-11,factor_size,0.277661280903071
2022-02-11,factor_reversal_5d,0.10675300647548566
2022-02-14,factor_momentum,-0.09318532223250076
2022-02-14,factor_volatility,-0.2199814986123959
2022-02-14,factor_turnover,-0.2888155664514183
2022-02-14,factor_size,0.327371408048312
2022-02-14,factor_reversal_5d,-0.004008633980881899
2022-02-15,factor_momentum,0.021153253160653716
2022-02-15,factor_volatility,-0.09972247918593895
2022-02-15,factor_turnover,-0.08529402699173853
2022-02-15,factor_size,0.23331688708492168
2022-02-15,factor_reversal_5d,-0.03755781683626271
2022-02-16,factor_momentum,-0.060252852297255625
2022-02-16,factor_volatility,-0.1504162812210916
2022-02-16,factor_turnover,-0.11804249288661427
2022-02-16,factor_size,0.21351918136082448
2022-02-16,factor_reversal_5d,0.06913351834720938
2022-02-17,factor_momentum,-0.07795491693243492
2022-02-17,factor_volatility,-0.2864719850879432
2022-02-17,factor_turnover,-0.14845195510053041
2022-02-17,factor_size,0.2679865545419604
2022-02-17,factor_reversal_5d,0.044466372712251255
2022-02-18,factor_momentum,-0.08788159111933394
2022-02-18,factor_volatility,-0.3177921677459143
2022-02-18,factor_turnover,-0.18150420928176897
2022-02-18,factor_size,0.23578389091346968
2022-02-18,factor_reversal_5d,-0.2185013876040703
2022-02-21,factor_momentum,-0.07086031452358928
2022-02-21,factor_volatility,-0.2732654949121184
2022-02-21,factor_turnover,-0.10268586763647479
2022-02-21,factor_size,0.24682373304622168
2022-02-21,factor_reversal_5d,-0.2106074622263336
2022-02-22,factor_momentum,0.039901325932778293
2022-02-22,factor_volatility,-0.33345667591736045
2022-02-22,factor_turnover,-0.1459804496669885
2022-02-22,factor_size,0.24355495297339566
2022-02-22,factor_reversal_5d,-0.15559666975023126
2022-02-23,factor_momentum,0.04717853839037928
2022-02-23,factor_volatility,-0.4000616712920136
2022-02-23,factor_turnover,-0.2598908385706335
2022-02-23,factor_size,0.23590724110489703
2022-02-23,factor_reversal_5d,-0.13697193956213383
2022-02-24,factor_momentum,-0.03595436324390996
2022-02-24,factor_volatility,-0.3259327782917052
2022-02-24,factor_turnover,-0.1467822011860721
2022-02-24,factor_size,0.23707906792345734
2022-02-24,factor_reversal_5d,-0.07776749922910885
2022-02-25,factor_momentum,-0.07579401788467467
2022-02-25,factor_volatility,-0.2247918593894542
2022-02-25,factor_turnover,-0.023929199184956288
2022-02-25,factor_size,0.2537930188618696
2022-02-25,factor_reversal_5d,0.16632747456059202
2022-02-28,factor_momentum,-0.08973172987974098
2022-02-28,factor_volatility,-0.1734813444341659
2022-02-28,factor_turnover,-0.0570529826088898
2022-02-28,factor_size,0.1903910204681875
2022-02-28,factor_reversal_5d,0.1805118717237126
2022-03-01,factor_momentum,0.038174529756398394
2022-03-01,factor_volatility,-0.12451433857539315
2022-03-01,factor_turnover,-0.063770082364033
2022-03-01,factor_size,0.2297397315335272
2022-03-01,factor_reversal_5d,0.1522664199814986
2022-03-02,factor_momentum,-0.11390687634905951
2022-03-02,factor_volatility,-0.16090040086339807
2022-03-02,factor_turnover,-0.060069690737493374
2022-03-02,factor_size,0.03422967812110271
2022-03-02,factor_reversal_5d,-0.037064446500154176
2022-03-03,factor_momentum,-0.20678384212149248
2022-03-03,factor_volatility,-0.14511255010792476
2022-03-03,factor_turnover,0.046254895331745406
2022-03-03,factor_size,-0.09781670180192593
2022-03-03,factor_reversal_5d,-0.07727412889300031
2022-03-04,factor_momentum,-0.21208757323465927
2022-03-04,factor_volatility,-0.10650632130743139
2022-03-04,factor_turnover,0.1152055259729339
2022-03-04,factor_size,-0.15295423736997246
2022-03-04,factor_reversal_5d,-0.10391612704286154
2022-03-07,factor_momentum,-0.14893617021276595
2022-03-07,factor_volatility,0.11218008017267961
2022-03-07,factor_turnover,0.23589996619190157
2022-03-07,factor_size,-0.15776489483564093
2022-03-07,factor_reversal_5d,-0.37238274401743837
2022-03-08,factor_momentum,-0.13666779740686377
2022-03-08,factor_volatility,0.23577661980435027
2022-03-08,factor_turnover,0.19723695571728136
2022-03-08,factor_size,-0.05686619178082567
2022-03-08,factor_reversal_5d,-0.3852724415165514
2022-03-09,factor_momentum,-0.061362935553499844
2022-03-09,factor_volatility,0.23305581251927227
2022-03-09,factor_turnover,0.22011162858533248
2022-03-09,factor_size,0.05815961525801775
2022-03-09,factor_reversal_5d,-0.32876965772432926
2022-03-10,factor_momentum,-0.204563675609004
2022-03-10,factor_volatility,0.3012642614862781
2022-03-10,factor_turnover,0.25723889123828014
2022-03-10,factor_size,0.08905883821058073
2022-03-10,factor_reversal_5d,-0.0566759173604687
2022-03-11,factor_momentum,-0.2765957446808511
2022-03-11,factor_volatility,0.33518347209374033
2022-03-11,factor_turnover,0.38083197156470383
2022-03-11,factor_size,0.07012458382647528
2022-03-11,factor_reversal_5d,-0.22232500770891148
2022-03-14,factor_momentum,-0.11193339500462535
2022-03-14,factor_volatility,0.2839962997224792
2022-03-14,factor_turnover,0.3564093868295422
2022-03-14,factor_size,0.14160601975865195
2022-03-14,factor_reversal_5d,0.11267345050878816
2022-03-15,factor_momentum,-0.09515880357693493
2022-03-15,factor_volatility,-0.05889608387295714
2022-03-15,factor_turnover,0.24743285342795013
2022-03-15,factor_size,0.12791414851021085
2022-03-15,factor_reversal_5d,0.36954577710375797
2022-03-16,factor_momentum,-0.1312981806968856
2022-03-16,factor_volatility,-0.027320382362010485
2022-03-16,factor_turnover,0.2486663173034633
2022-03-16,factor_size,0.14413469868291356
2022-03-16,factor_reversal_5d,0.38476719087264877
2022-03-17,factor_momentum,0.03743562862182595
2022-03-17,factor_volatility,-0.05753931544865865
2022-03-17,factor_turnover,0.3062074070961546
2022-03-17,factor_size,0.10743801673326293
2022-03-17,factor_reversal_5d,0.10465618254702436
2022-03-18,factor_momentum,0.06173296330558124
2022-03-18,factor_volatility,-0.01757631822386679
2022-03-18,factor_turnover,0.35948196114708597
2022-03-18,factor_size,0.15159738526427108
2022-03-18,factor_reversal_5d,-0.1505396238051187
2022-03-21,factor_momentum,-0.012889300030835646
2022-03-21,factor_volatility,-0.014739438791242674
2022-03-21,factor_turnover,0.4035152636447733
2022-03-21,factor_size,0.0949796473990958
2022-03-21,factor_reversal_5d,0.087018193031144
2022-03-22,factor_momentum,0.07789084181313598
2022-03-22,factor_volatility,0.011039161270428614
2022-03-22,factor_turnover,0.4968855997533148
2022-03-22,factor_size,-0.020167756298379434
2022-03-22,factor_reversal_5d,-0.2271353684859698
2022-03-23,factor_momentum,0.12562442183163736
2022-03-23,factor_volatility,0.012395929694727102
2022-03-23,factor_turnover,0.48788159111933393
2022-03-23,factor_size,-0.030837547856849286
2022-03-23,factor_reversal_5d,-0.21800801726796176
2022-03-24,factor_momentum,0.2143077397471477
2022-03-24,factor_volatility,0.0671600370027752
2022-03-24,factor_turnover,0.5383287079864323
2022-03-24,factor_size,-0.10275070945902183
2022-03-24,factor_reversal_5d,-0.016651762319428345
2022-03-25,factor_momentum,0.2065371569534382
2022-03-25,factor_volatility,-0.026703669441874803
2022-03-25,factor_turnover,0.49108849830403944
2022-03-25,factor_size,-0.13315653164587524
2022-03-25,factor_reversal_5d,-0.0120259019426457
2022-03-28,factor_momentum,0.027691264005271582
2022-03-28,factor_volatility,-0.11631564346089579
2022-03-28,factor_turnover,0.40358938006792255
2022-03-28,factor_size,-0.2229623462990074
2022-03-28,factor_reversal_5d,-0.10065375601332183
2022-03-29,factor_momentum,-0.06901017576318223
2022-03-29,factor_volatility,-0.2482269503546099
2022-03-29,factor_turnover,0.34270736971939564
2022-03-29,factor_size,-0.20907857446943817
2022-03-29,factor_reversal_5d,0.05593586185630588
2022-03-30,factor_momentum,0.022880049337033612
2022-03-30,factor_volatility,-0.22947887758248536
2022-03-30,factor_turnover,0.4036386062288005
2022-03-30,factor_size,-0.15591464196422997
2022-03-30,factor_reversal_5d,-0.10262419444269914
2022-03-31,factor_momentum,-0.020166512488436632
2022-03-31,factor_volatility,-0.1521430773974715
2022-03-31,factor_turnover,0.3286463151403022
2022-03-31,factor_size,-0.12439866805453002
2022-03-31,factor_reversal_5d,-0.013506012950971322
2022-04-01,factor_momentum,-0.1459759481961147
2022-04-01,factor_volatility,-0.04495837187789083
2022-04-01,factor_turnover,0.34554424915201976
2022-04-01,factor_size,-0.12186998913026838
2022-04-01,factor_reversal_5d,0.016096703575447402
2022-04-06,factor_momentum,-0.1382053654024052
2022-04-06,factor_volatility,-0.00746222633364169
2022-04-06,factor_turnover,0.31433857539315446
2022-04-06,factor_size,-0.07043295930504379
2022-04-06,factor_reversal_5d,0.04767190872648781
2022-04-07,factor_momentum,-0.13808628086370398
2022-04-07,factor_volatility,-0.018316373728029602
2022-04-07,factor_turnover,0.34968700870799524
2022-04-07,factor_size,-0.04261749113816571
2022-04-07,factor_reversal_5d,-0.031760715386987354
2022-04-08,factor_momentum,-0.4035152636447733
2022-04-08,factor_volatility,0.06580326857847671
2022-04-08,factor_turnover,0.2744457123016894
2022-04-08,factor_size,-0.07894412251353418
2022-04-08,factor_reversal_5d,0.3832870798643231
2022-04-11,factor_momentum,-0.48874498920752385
2022-04-11,factor_volatility,0.06493987049028677
2022-04-11,factor_turnover,0.23145949624005402
2022-04-11,factor_size,-0.08794868648773417
2022-04-11,factor_reversal_5d,0.44495837187789083
2022-04-12,factor_momentum,-0.2743223659141381
2022-04-12,factor_volatility,0.06913565022251547
2022-04-12,factor_turnover,0.22067349204391268
2022-04-12,factor_size,-0.07820643294803356
2022-04-12,factor_reversal_5d,0.25933577982665257
2022-04-13,factor_momentum,-0.24452667283379584
2022-04-13,factor_volatility,0.10835646006783842
2022-04-13,factor_turnover,0.23312467247199684
2022-04-13,factor_size,-0.0865918343820328
2022-04-13,factor_reversal_5d,0.013506012950971322
2022-04-14,factor_momentum,-0.29201356768424297
2022-04-14,factor_volatility,0.13512180080172678
2022-04-14,factor_turnover,0.2373801228425174
2022-04-14,factor_size,-0.07049463440075747
2022-04-14,factor_reversal_5d,0.10847980265186553
2022-04-15,factor_momentum,-0.3378970089423373
2022-04-15,factor_volatility,0.14449583718778908
2022-04-15,factor_turnover,0.24872799049723895
2022-04-15,factor_size,-0.10083878149189718
2022-04-15,factor_reversal_5d,0.0654332408263953
2022-04-18,factor_momentum,-0.22836879432624113
2022-04-18,factor_volatility,0.1702744372494604
2022-04-18,factor_turnover,0.23749614554424917
2022-04-18,factor_size,-0.07925249799210267
2022-04-18,factor_reversal_5d,-0.19525733149374125
2022-04-19,factor_momentum,-0.35098214577728415
2022-04-19,factor_volatility,0.1662709304191808
2022-04-19,factor_turnover,0.2560671005565426
2022-04-19,factor_size,-0.1347642397408938
2022-04-19,factor_reversal_5d,-0.012087945980029467
2022-04-20,factor_momentum,-0.3119950662966389
2022-04-20,factor_volatility,0.15695343817452975
2022-04-20,factor_turnover,0.16151711378353376
2022-04-20,factor_size,0.0777106205992602
2022-04-20,factor_reversal_5d,-0.2486663173034633
2022-04-21,factor_momentum,-0.2740055504162812
2022-04-21,factor_volatility,0.14622263336416896
2022-04-21,factor_turnover,0.06827012025901943
2022-04-21,factor_size,0.0646971754036698
2022-04-21,factor_reversal_5d,-0.15806352143077398
2022-04-22,factor_momentum,-0.44680851063829785
2022-04-22,factor_volatility,0.1463459759481961
2022-04-22,factor_turnover,-0.017206290471785384
2022-04-22,factor_size,0.2084001484165875
2022-04-22,factor_reversal_5d,-0.006968855997533148
2022-04-25,factor_momentum,-0.5547332716620412
2022-04-25,factor_volatility,0.08146777674992291
2022-04-25,factor_turnover,0.0027752081406105457
2022-04-25,factor_size,0.2808683858801833
2022-04-25,factor_reversal_5d,0.3365402405180388
2022-04-26,factor_momentum,-0.5755781683626272
2022-04-26,factor_volatility,0.15152636447733578
2022-04-26,factor_turnover,-0.08368794326241134
2022-04-26,factor_size,0.2863574693987025
2022-04-26,factor_reversal_5d,0.2784458834412581
2022-04-27,factor_momentum,-0.40112245231689614
2022-04-27,factor_volatility,0.05223558433549182
2022-04-27,factor_turnover,0.013012642614862782
2022-04-27,factor_size,0.2298630817249546
2022-04-27,factor_reversal_5d,0.20111008325624422
2022-04-28,factor_momentum,-0.40166512488436634
2022-04-28,factor_volatility,0.09355534998458218
2022-04-28,factor_turnover,-0.025593586185630592
2022-04-28,factor_size,0.19705193080526692
2022-04-28,factor_reversal_5d,0.18285538082022817
2022-04-29,factor_momentum,-0.259204440333025
2022-04-29,factor_volatility,-0.04631514030218933
2022-04-29,factor_turnover,-0.006722170829478878
2022-04-29,factor_size,0.15246083660426288
2022-04-29,factor_reversal_5d,-0.2308356460067838
2022-05-05,factor_momentum,-0.16982872200263505
2022-05-05,factor_volatility,-0.10790513833992094
2022-05-05,factor_turnover,0.001054018445322793
2022-05-05,factor_size,0.2438895848233601
2022-05-05,factor_reversal_5d,-0.3194993412384717
2022-05-06,factor_momentum,-0.057787782567793926
2022-05-06,factor_volatility,-0.15689660496528043
2022-05-06,factor_turnover,-0.17416509922246537
2022-05-06,factor_size,0.22536774920513775
2022-05-06,factor_reversal_5d,-0.3341453638765288
2022-05-09,factor_momentum,0.1452358926919519
2022-05-09,factor_volatility,-0.1955596669750231
2022-05-09,factor_turnover,-0.2053037311131668
2022-05-09,factor_size,0.14931540672286425
2022-05-09,factor_reversal_5d,-0.1581868640148011
2022-05-10,factor_momentum,0.06691335183472093
2022-05-10,factor_volatility,-0.21911810052420597
2022-05-10,factor_turnover,-0.2239284613012643
2022-05-10,factor_size,0.17565067259261355
2022-05-10,factor_reversal_5d,-0.14338575393154487
2022-05-11,factor_momentum,0.1491828553808202
2022-05-11,factor_volatility,-0.23539932161578783
2022-05-11,factor_turnover,-0.20382362010484117
2022-05-11,factor_size,0.27914148320019977
2022-05-11,factor_reversal_5d,-0.20949737897008944
2022-05-12,factor_momentum,0.2226950354609929
2022-05-12,factor_volatility,-0.2506938020351526
2022-05-12,factor_turnover,-0.1996299722479186
2022-05-12,factor_size,0.2515110403204628
2022-05-12,factor_reversal_5d,-0.38292886015307637
2022-05-13,factor_momentum,0.08017762427531762
2022-05-13,factor_volatility,-0.1810724969253393
2022-05-13,factor_turnover,-0.2315211694338297
2022-05-13,factor_size,0.19323403345913973
2022-05-13,factor_reversal_5d,-0.30892102762228363
2022-05-16,factor_momentum,0.042491520197348136
2022-05-16,factor_volatility,-0.1354918285538082
2022-05-16,factor_turnover,-0.17705827937095284
2022-05-16,factor_size,0.1813864564939875
2022-05-16,factor_reversal_5d,-0.31113166820844895
2022-05-17,factor_momentum,0.09676225716928769
