trade_date,window,factor,weight
2020-05-08,252,factor_momentum,1.0
2020-05-11,252,factor_momentum,1.0
2020-05-12,252,factor_momentum,1.0
2020-05-13,252,factor_momentum,1.0
2020-05-14,252,factor_momentum,1.0
2020-05-15,252,factor_momentum,1.0
2020-05-18,252,factor_momentum,1.0
2020-05-19,252,factor_momentum,1.0
2020-05-20,252,factor_momentum,1.0
2020-05-21,252,factor_momentum,1.0
2020-05-22,252,factor_momentum,1.0
2020-05-25,252,factor_momentum,1.0
2020-05-26,252,factor_momentum,1.0
2020-05-27,252,factor_momentum,1.0
2020-05-28,252,factor_momentum,1.0
2020-05-29,252,factor_momentum,1.0
2020-06-01,252,factor_momentum,1.0
2020-06-02,252,factor_momentum,1.0
2020-06-03,252,factor_momentum,1.0
2020-06-04,252,factor_momentum,1.0
2020-06-05,252,factor_momentum,1.0
2020-06-08,252,factor_momentum,1.0
2020-06-09,252,factor_momentum,1.0
2020-06-10,252,factor_momentum,1.0
2020-06-11,252,factor_momentum,1.0
2020-06-12,252,factor_momentum,1.0
2020-06-15,252,factor_momentum,1.0
2020-06-16,252,factor_momentum,1.0
2020-06-17,252,factor_momentum,1.0
2020-06-18,252,factor_momentum,1.0
2020-06-19,252,factor_momentum,1.0
2020-06-22,252,factor_momentum,1.0
2020-06-23,252,factor_momentum,1.0
2020-06-24,252,factor_momentum,1.0
2020-06-29,252,factor_momentum,1.0
2020-06-30,252,factor_momentum,1.0
2020-07-01,252,factor_momentum,1.0
2020-07-02,252,factor_momentum,1.0
2020-07-03,252,factor_momentum,1.0
2020-07-06,252,factor_momentum,1.0
2020-07-07,252,factor_momentum,1.0
2020-07-08,252,factor_momentum,1.0
2020-07-09,252,factor_momentum,1.0
2020-07-10,252,factor_momentum,1.0
2020-07-13,252,factor_momentum,1.0
2020-07-14,252,factor_momentum,1.0
2020-07-15,252,factor_momentum,1.0
2020-07-16,252,factor_momentum,1.0
2020-07-17,252,factor_momentum,1.0
2020-07-20,252,factor_momentum,1.0
2020-07-21,252,factor_momentum,1.0
2020-07-22,252,factor_momentum,1.0
2020-07-23,252,factor_momentum,1.0
2020-07-24,252,factor_momentum,0.9765115981442775
2020-07-27,252,factor_momentum,0.9604424374482246
2020-07-28,252,factor_momentum,0.9301054527570707
2020-07-29,252,factor_momentum,0.9141439546118699
2020-07-30,252,factor_momentum,0.8727080868271904
2020-07-31,252,factor_momentum,0.8415902386719332
2020-08-03,252,factor_momentum,0.8127229262141524
2020-08-04,252,factor_momentum,0.7666090108246653
2020-08-05,252,factor_momentum,0.7338085735288493
2020-08-06,252,factor_momentum,0.6992164323286401
2020-08-07,252,factor_momentum,0.6740711189592645
2020-08-10,252,factor_momentum,0.640809340981613
2020-08-11,252,factor_momentum,0.616875443229786
2020-08-12,252,factor_momentum,0.5991519875911292
2020-08-13,252,factor_momentum,0.5919158349830926
2020-08-14,252,factor_momentum,0.5902073984933702
2020-08-17,252,factor_momentum,0.5896329663841006
2020-08-18,252,factor_momentum,0.5873922300867545
2020-08-19,252,factor_momentum,0.5800624750171932
2020-08-20,252,factor_momentum,0.5780892391665865
2020-08-21,252,factor_momentum,0.5623549346539148
2020-08-24,252,factor_momentum,0.551468501988229
2020-08-25,252,factor_momentum,0.5385280492419926
2020-08-26,252,factor_momentum,0.5247142206717129
2020-08-27,252,factor_momentum,0.512004289109849
2020-08-28,252,factor_momentum,0.4790903175795516
2020-08-31,252,factor_momentum,0.44547170896233773
2020-09-01,252,factor_momentum,0.4120721845105065
2020-09-02,252,factor_momentum,0.3822977771512354
2020-09-03,252,factor_momentum,0.35437295050983764
2020-09-04,252,factor_momentum,0.3213554427997362
2020-09-07,252,factor_momentum,0.29752186825603094
2020-09-08,252,factor_momentum,0.2796078084994306
2020-09-09,252,factor_momentum,0.2811395725690699
2020-09-10,252,factor_momentum,0.2778974513688721
2020-09-11,252,factor_momentum,0.27383960585964273
2020-09-14,252,factor_momentum,0.257244351726875
2020-09-15,252,factor_momentum,0.2507159782165306
2020-09-16,252,factor_momentum,0.2481091011828376
2020-09-17,252,factor_momentum,0.2496028200441773
2020-09-18,252,factor_momentum,0.2519755724205519
2020-09-21,252,factor_momentum,0.25301206466604503
2020-09-22,252,factor_momentum,0.2564322540762281
2020-09-23,252,factor_momentum,0.2582120369766911
2020-09-24,252,factor_momentum,0.26363343753969204
2020-09-25,252,factor_momentum,0.2754050652603872
2020-09-28,252,factor_momentum,0.28165183138269606
2020-09-29,252,factor_momentum,0.28997013765165935
2020-09-30,252,factor_momentum,0.29758669093606704
2020-10-09,252,factor_momentum,0.30660772689782856
2020-10-12,252,factor_momentum,0.31701029116525714
2020-10-13,252,factor_momentum,0.32586328373136764
2020-10-14,252,factor_momentum,0.3323965869947596
2020-10-15,252,factor_momentum,0.33872782438955745
2020-10-16,252,factor_momentum,0.34423825113968215
2020-10-19,252,factor_momentum,0.34788453479009596
2020-10-20,252,factor_momentum,0.35183684681698124
2020-10-21,252,factor_momentum,0.355863235976939
2020-10-22,252,factor_momentum,0.3619600974037191
2020-10-23,252,factor_momentum,0.37322056587252594
2020-10-26,252,factor_momentum,0.3836429324471614
2020-10-27,252,factor_momentum,0.39017038812368343
2020-10-28,252,factor_momentum,0.38789998384961527
2020-10-29,252,factor_momentum,0.3800731258164373
2020-10-30,252,factor_momentum,0.37284541841264035
2020-11-02,252,factor_momentum,0.36746791065024137
2020-11-03,252,factor_momentum,0.35710498555786263
2020-11-04,252,factor_momentum,0.3548915158996782
2020-11-05,252,factor_momentum,0.3481315620560851
2020-11-06,252,factor_momentum,0.3412143140755982
2020-11-09,252,factor_momentum,0.3356208937113534
2020-11-10,252,factor_momentum,0.331441306674968
2020-11-11,252,factor_momentum,0.32315191914395275
2020-11-12,252,factor_momentum,0.31536693909232527
2020-11-13,252,factor_momentum,0.3077217138542322
2020-11-16,252,factor_momentum,0.30255169325498904
2020-11-17,252,factor_momentum,0.29766966977131976
2020-11-18,252,factor_momentum,0.29534803857201486
2020-11-19,252,factor_momentum,0.2960082176114417
2020-11-20,252,factor_momentum,0.29947557521643986
2020-11-23,252,factor_momentum,0.30477236613963304
2020-11-24,252,factor_momentum,0.3128134880019949
2020-11-25,252,factor_momentum,0.3124632283911791
2020-11-26,252,factor_momentum,0.31188727247325265
2020-11-27,252,factor_momentum,0.30958297761614806
2020-11-30,252,factor_momentum,0.31073324616072423
2020-12-01,252,factor_momentum,0.3084659745395534
2020-12-02,252,factor_momentum,0.3040959866228081
2020-12-03,252,factor_momentum,0.29842661311774854
2020-12-04,252,factor_momentum,0.2977067011937269
2020-12-07,252,factor_momentum,0.3029046099372074
2020-12-08,252,factor_momentum,0.30991280462508214
2020-12-09,252,factor_momentum,0.3123576817351246
2020-12-10,252,factor_momentum,0.3213571503380918
2020-12-11,252,factor_momentum,0.33299496987503513
2020-12-14,252,factor_momentum,0.33954297348388546
2020-12-15,252,factor_momentum,0.35068859664685426
2020-12-16,252,factor_momentum,0.3657460965875372
2020-12-17,252,factor_momentum,0.3813987591599499
2020-12-18,252,factor_momentum,0.3957513760834713
2020-12-21,252,factor_momentum,0.4045989481384585
2020-12-22,252,factor_momentum,0.4045780943618779
2020-12-23,252,factor_momentum,0.4099023347248521
2020-12-24,252,factor_momentum,0.41267858162560933
2020-12-25,252,factor_momentum,0.4264093342146132
2020-12-28,252,factor_momentum,0.4409752167305393
2020-12-29,252,factor_momentum,0.4505590866466489
2020-12-30,252,factor_momentum,0.46504295571971777
2020-12-31,252,factor_momentum,0.4740969027685394
2021-01-04,252,factor_momentum,0.4904361386390063
2021-01-05,252,factor_momentum,0.49803482816694167
2021-01-06,252,factor_momentum,0.5046665343405632
2021-01-07,252,factor_momentum,0.5122269282010176
2021-01-08,252,factor_momentum,0.5119014937732603
2021-01-11,252,factor_momentum,0.5175432639064542
2021-01-12,252,factor_momentum,0.5326531852609302
2021-01-13,252,factor_momentum,0.5473730370456676
2021-01-14,252,factor_momentum,0.5645290134597662
2021-01-15,252,factor_momentum,0.5800631148675668
2021-01-18,252,factor_momentum,0.5950078784056733
2021-01-19,252,factor_momentum,0.5929482134171695
2021-01-20,252,factor_momentum,0.6048562482621899
2021-01-21,252,factor_momentum,0.5932571263677916
2021-01-22,252,factor_momentum,0.5724381901376917
2021-01-25,252,factor_momentum,0.5425612932766934
2021-01-26,252,factor_momentum,0.5173330614084306
2021-01-27,252,factor_momentum,0.49839380850688797
2021-01-28,252,factor_momentum,0.4823547861949342
2021-01-29,252,factor_momentum,0.4699307672094047
2021-02-01,252,factor_momentum,0.45524596537725515
2021-02-02,252,factor_momentum,0.4359410503199693
2021-02-03,252,factor_momentum,0.40960947190650415
2021-02-04,252,factor_momentum,0.3864020635239261
2021-02-05,252,factor_momentum,0.3633365365631144
2021-02-08,252,factor_momentum,0.3454368341434093
2021-02-09,252,factor_momentum,0.32227271839717003
2021-02-10,252,factor_momentum,0.2979662970233331
2021-02-18,252,factor_momentum,0.27245105881027704
2021-02-19,252,factor_momentum,0.25675486221944294
2021-02-22,252,factor_momentum,0.2434641780394865
2021-02-23,252,factor_momentum,0.23102758099371468
2021-02-24,252,factor_momentum,0.2109609238061626
2021-02-25,252,factor_momentum,0.19904449180412015
2021-02-26,252,factor_momentum,0.1927637198255995
2021-03-01,252,factor_momentum,0.18617425480705868
2021-03-02,252,factor_momentum,0.18372764468678124
2021-03-03,252,factor_momentum,0.17124206985978088
2021-03-04,252,factor_momentum,0.1556226176374365
2021-03-05,252,factor_momentum,0.13418353192176408
2021-03-08,252,factor_momentum,0.12119040125269265
2021-03-09,252,factor_momentum,0.12042444020492872
2021-03-10,252,factor_momentum,0.12633647918736754
2021-03-11,252,factor_momentum,0.13162541114678558
2021-03-12,252,factor_momentum,0.1335321884106816
2021-03-15,252,factor_momentum,0.13266442547289628
2021-03-16,252,factor_momentum,0.12659964222731754
2021-03-17,252,factor_momentum,0.13670046283220874
2021-03-18,252,factor_momentum,0.1541810501160983
2021-03-19,252,factor_momentum,0.1668107035415182
2021-03-22,252,factor_momentum,0.16990549106149344
2021-03-23,252,factor_momentum,0.16076020640100738
2021-03-24,252,factor_momentum,0.1611356499842457
2021-03-25,252,factor_momentum,0.1594920737689377
2021-03-26,252,factor_momentum,0.1744822444125046
2021-03-29,252,factor_momentum,0.20344962463804597
2021-03-30,252,factor_momentum,0.2194139588391655
2021-03-31,252,factor_momentum,0.22184822610865748
2021-04-01,252,factor_momentum,0.20312278196088196
2021-04-02,252,factor_momentum,0.23779048583121037
2021-04-06,252,factor_momentum,0.22670752937219688
2021-04-07,252,factor_momentum,0.22038623734771887
2021-04-08,252,factor_momentum,0.23006883199953224
2021-04-09,252,factor_momentum,0.24409098417953173
2021-04-12,252,factor_momentum,0.23322607167585113
2021-04-13,252,factor_momentum,0.18980778333064616
2021-04-14,252,factor_momentum,0.12962731617765977
2021-04-15,252,factor_momentum,0.10544727489858684
2021-04-16,252,factor_momentum,0.10373915169447484
2021-04-19,252,factor_momentum,0.10885271005792173
2021-04-20,252,factor_momentum,0.1098951476239874
2021-04-21,252,factor_momentum,0.11877613149344751
2021-04-22,252,factor_momentum,0.12766803082304173
2021-04-23,252,factor_momentum,0.13251731539430708
2021-04-26,252,factor_momentum,0.1297898414917879
2021-04-27,252,factor_momentum,0.11712460213828726
2021-04-28,252,factor_momentum,0.10605134310667584
2021-04-29,252,factor_momentum,0.09010475843726343
2021-04-30,252,factor_momentum,0.07272321479855032
2021-05-06,252,factor_momentum,0.043341020935838526
2021-05-07,252,factor_momentum,0.01381194225155307
2021-05-10,252,factor_momentum,0.0
2021-05-11,252,factor_momentum,0.0
2021-05-12,252,factor_momentum,0.0
2021-05-13,252,factor_momentum,0.0
2021-05-14,252,factor_momentum,0.0
2021-05-17,252,factor_momentum,0.0
2021-05-18,252,factor_momentum,0.0
2021-05-19,252,factor_momentum,0.0
2021-05-20,252,factor_momentum,0.0
2021-05-21,252,factor_momentum,0.0
2021-05-24,252,factor_momentum,0.0
2021-05-25,252,factor_momentum,0.0
2021-05-26,252,factor_momentum,0.0
2021-05-27,252,factor_momentum,0.0
2021-05-28,252,factor_momentum,0.0
2021-05-31,252,factor_momentum,0.0
2021-06-01,252,factor_momentum,0.0
2021-06-02,252,factor_momentum,0.0
2021-06-03,252,factor_momentum,0.0
2021-06-04,252,factor_momentum,0.0
2021-06-07,252,factor_momentum,0.0
2021-06-08,252,factor_momentum,0.0
2021-06-09,252,factor_momentum,0.0
2021-06-10,252,factor_momentum,0.0
2021-06-11,252,factor_momentum,0.0
2021-06-15,252,factor_momentum,0.0
2021-06-16,252,factor_momentum,0.0
2021-06-17,252,factor_momentum,0.0
2021-06-18,252,factor_momentum,0.0
2021-06-21,252,factor_momentum,0.0
2021-06-22,252,factor_momentum,0.0
2021-06-23,252,factor_momentum,0.0
2021-06-24,252,factor_momentum,0.0
2021-06-25,252,factor_momentum,0.0
2021-06-28,252,factor_momentum,0.0
2021-06-29,252,factor_momentum,0.0
2021-06-30,252,factor_momentum,0.0
2021-07-01,252,factor_momentum,0.0
2021-07-02,252,factor_momentum,0.0
2021-07-05,252,factor_momentum,0.008914778514370428
2021-07-06,252,factor_momentum,0.02921073339533351
2021-07-07,252,factor_momentum,0.04192036038960945
2021-07-08,252,factor_momentum,0.05391206909868054
2021-07-09,252,factor_momentum,0.06687495464200229
2021-07-12,252,factor_momentum,0.08468334901809109
2021-07-13,252,factor_momentum,0.09896996108440032
2021-07-14,252,factor_momentum,0.11017955191795453
2021-07-15,252,factor_momentum,0.1101941241997838
2021-07-16,252,factor_momentum,0.11869631316461678
2021-07-19,252,factor_momentum,0.13349250860196782
2021-07-20,252,factor_momentum,0.13954877471183985
2021-07-21,252,factor_momentum,0.1499685667667227
2021-07-22,252,factor_momentum,0.15598443144912805
2021-07-23,252,factor_momentum,0.16755953831626472
2021-07-26,252,factor_momentum,0.17942095222711574
2021-07-27,252,factor_momentum,0.1920697862166513
2021-07-28,252,factor_momentum,0.20333195605699927
2021-07-29,252,factor_momentum,0.21305720971220607
2021-07-30,252,factor_momentum,0.22459446467219116
2021-08-02,252,factor_momentum,0.23043979481579
2021-08-03,252,factor_momentum,0.23076934677650388
2021-08-04,252,factor_momentum,0.23142735824943939
2021-08-05,252,factor_momentum,0.2300559683105105
2021-08-06,252,factor_momentum,0.22828472277090675
2021-08-09,252,factor_momentum,0.2273579494267146
2021-08-10,252,factor_momentum,0.22406188777754496
2021-08-11,252,factor_momentum,0.22597228848260445
2021-08-12,252,factor_momentum,0.22957540814337976
2021-08-13,252,factor_momentum,0.2344374596334841
2021-08-16,252,factor_momentum,0.24105311362232554
2021-08-17,252,factor_momentum,0.2448279404650971
2021-08-18,252,factor_momentum,0.24807648907801905
2021-08-19,252,factor_momentum,0.2501889172730975
2021-08-20,252,factor_momentum,0.2522376789878833
2021-08-23,252,factor_momentum,0.25076314615427614
2021-08-24,252,factor_momentum,0.24800942397841397
2021-08-25,252,factor_momentum,0.24516603768062806
2021-08-26,252,factor_momentum,0.24068980360230488
2021-08-27,252,factor_momentum,0.23457219573022053
2021-08-30,252,factor_momentum,0.22890539980175306
2021-08-31,252,factor_momentum,0.2231877339372368
2021-09-01,252,factor_momentum,0.21545067325648237
2021-09-02,252,factor_momentum,0.2128235276420614
2021-09-03,252,factor_momentum,0.2037137588527469
2021-09-06,252,factor_momentum,0.1996172035696417
2021-09-07,252,factor_momentum,0.19320189671371382
2021-09-08,252,factor_momentum,0.18274458237607658
2021-09-09,252,factor_momentum,0.17717285786846013
2021-09-10,252,factor_momentum,0.17285560435974998
2021-09-13,252,factor_momentum,0.16841212962226057
2021-09-14,252,factor_momentum,0.16344746189172246
2021-09-15,252,factor_momentum,0.1594979549290392
2021-09-16,252,factor_momentum,0.15428416596023356
2021-09-17,252,factor_momentum,0.14856148756650353
2021-09-22,252,factor_momentum,0.1439404472422684
2021-09-23,252,factor_momentum,0.13219179635309072
2021-09-24,252,factor_momentum,0.11997119469617266
2021-09-27,252,factor_momentum,0.10937473082569457
2021-09-28,252,factor_momentum,0.10799375209437374
2021-09-29,252,factor_momentum,0.10267554111178606
2021-09-30,252,factor_momentum,0.09487170637250593
2021-10-08,252,factor_momentum,0.08828662628779191
2021-10-11,252,factor_momentum,0.08567868117603603
2021-10-12,252,factor_momentum,0.0838142536296128
2021-10-13,252,factor_momentum,0.08078411551231933
2021-10-14,252,factor_momentum,0.07885117422163056
2021-10-15,252,factor_momentum,0.07650118097071093
2021-10-18,252,factor_momentum,0.07340664857948108
2021-10-19,252,factor_momentum,0.07237414857277152
2021-10-20,252,factor_momentum,0.07345297648789781
2021-10-21,252,factor_momentum,0.07693239978090304
2021-10-22,252,factor_momentum,0.07705797100705765
2021-10-25,252,factor_momentum,0.073462950759552
2021-10-26,252,factor_momentum,0.07178173269132908
2021-10-27,252,factor_momentum,0.07001437696544308
2021-10-28,252,factor_momentum,0.06820113284259102
2021-10-29,252,factor_momentum,0.06644297907841464
2021-11-01,252,factor_momentum,0.06258340114037765
2021-11-02,252,factor_momentum,0.05906148906955919
2021-11-03,252,factor_momentum,0.05003724881133033
2021-11-04,252,factor_momentum,0.0396758975995015
2021-11-05,252,factor_momentum,0.02499278478161311
2021-11-08,252,factor_momentum,0.01247300762166729
2021-11-09,252,factor_momentum,0.00043613257605418384
2021-11-10,252,factor_momentum,0.0
2021-11-11,252,factor_momentum,0.0
2021-11-12,252,factor_momentum,0.0
2021-11-15,252,factor_momentum,0.0
2021-11-16,252,factor_momentum,0.0
2021-11-17,252,factor_momentum,0.0
2021-11-18,252,factor_momentum,0.0
2021-11-19,252,factor_momentum,0.0
2021-11-22,252,factor_momentum,0.0
2021-11-23,252,factor_momentum,0.0
2021-11-24,252,factor_momentum,0.0
2021-11-25,252,factor_momentum,0.0
2021-11-26,252,factor_momentum,0.0
2021-11-29,252,factor_momentum,0.0
2021-11-30,252,factor_momentum,0.0
2021-12-01,252,factor_momentum,0.0
2021-12-02,252,factor_momentum,0.0
2021-12-03,252,factor_momentum,0.0
2021-12-06,252,factor_momentum,0.0
2021-12-07,252,factor_momentum,0.0
2021-12-08,252,factor_momentum,0.0
2021-12-09,252,factor_momentum,0.0
2021-12-10,252,factor_momentum,0.0
2021-12-13,252,factor_momentum,0.0
2021-12-14,252,factor_momentum,0.0
2021-12-15,252,factor_momentum,0.0
2021-12-16,252,factor_momentum,0.0
2021-12-17,252,factor_momentum,0.0
2021-12-20,252,factor_momentum,0.0
2021-12-21,252,factor_momentum,0.0
2021-12-22,252,factor_momentum,0.0
2021-12-23,252,factor_momentum,0.0
2021-12-24,252,factor_momentum,0.0
2021-12-27,252,factor_momentum,0.0
2021-12-28,252,factor_momentum,0.0
2021-12-29,252,factor_momentum,0.0
2021-12-30,252,factor_momentum,0.0
2021-12-31,252,factor_momentum,0.0
2022-01-04,252,factor_momentum,0.0
2022-01-05,252,factor_momentum,0.0
2022-01-06,252,factor_momentum,0.0
2022-01-07,252,factor_momentum,0.0
2022-01-10,252,factor_momentum,0.0
2022-01-11,252,factor_momentum,0.0
2022-01-12,252,factor_momentum,0.0
2022-01-13,252,factor_momentum,0.0
2022-01-14,252,factor_momentum,0.0
2022-01-17,252,factor_momentum,0.0
2022-01-18,252,factor_momentum,0.0
2022-01-19,252,factor_momentum,0.0
2022-01-20,252,factor_momentum,0.0
2022-01-21,252,factor_momentum,0.0
2022-01-24,252,factor_momentum,0.0
2022-01-25,252,factor_momentum,0.0
2022-01-26,252,factor_momentum,0.0
2022-01-27,252,factor_momentum,0.0
2022-01-28,252,factor_momentum,0.0
2022-02-07,252,factor_momentum,0.0
2022-02-08,252,factor_momentum,0.0
2022-02-09,252,factor_momentum,0.0
2022-02-10,252,factor_momentum,0.0
2022-02-11,252,factor_momentum,0.0
2022-02-14,252,factor_momentum,0.0
2022-02-15,252,factor_momentum,0.0
2022-02-16,252,factor_momentum,0.0
2022-02-17,252,factor_momentum,0.0
2022-02-18,252,factor_momentum,0.0
2022-02-21,252,factor_momentum,0.0
2022-02-22,252,factor_momentum,0.0
2022-02-23,252,factor_momentum,0.0
2022-02-24,252,factor_momentum,0.0
2022-02-25,252,factor_momentum,0.0
2022-02-28,252,factor_momentum,0.0
2022-03-01,252,factor_momentum,0.0
2022-03-02,252,factor_momentum,0.0
2022-03-03,252,factor_momentum,0.0
2022-03-04,252,factor_momentum,0.0
2022-03-07,252,factor_momentum,0.0
2022-03-08,252,factor_momentum,0.0
2022-03-09,252,factor_momentum,0.0
2022-03-10,252,factor_momentum,0.0
2022-03-11,252,factor_momentum,0.0
2022-03-14,252,factor_momentum,0.0
2022-03-15,252,factor_momentum,0.0
2022-03-16,252,factor_momentum,0.0
2022-03-17,252,factor_momentum,0.0
2022-03-18,252,factor_momentum,0.0
2022-03-21,252,factor_momentum,0.0
2022-03-22,252,factor_momentum,0.0
2022-03-23,252,factor_momentum,0.0
2022-03-24,252,factor_momentum,0.0
2022-03-25,252,factor_momentum,0.0
2022-03-28,252,factor_momentum,0.0
2022-03-29,252,factor_momentum,0.0
2022-03-30,252,factor_momentum,0.0
2022-03-31,252,factor_momentum,0.0
2022-04-01,252,factor_momentum,0.0
2022-04-06,252,factor_momentum,0.0
2022-04-07,252,factor_momentum,0.0
2022-04-08,252,factor_momentum,0.0
2022-04-11,252,factor_momentum,0.0
2022-04-12,252,factor_momentum,0.0
2022-04-13,252,factor_momentum,0.0
2022-04-14,252,factor_momentum,0.0
2022-04-15,252,factor_momentum,0.0
2022-04-18,252,factor_momentum,0.0
2022-04-19,252,factor_momentum,0.0
2022-04-20,252,factor_momentum,0.0
2022-04-21,252,factor_momentum,0.0
2022-04-22,252,factor_momentum,0.0
2022-04-25,252,factor_momentum,0.0
2022-04-26,252,factor_momentum,0.0
2022-04-27,252,factor_momentum,0.0
2022-04-28,252,factor_momentum,0.0
2022-04-29,252,factor_momentum,0.0
2022-05-05,252,factor_momentum,0.0
2022-05-06,252,factor_momentum,0.0
2022-05-09,252,factor_momentum,0.0
2022-05-10,252,factor_momentum,0.0
2022-05-11,252,factor_momentum,0.0
2022-05-12,252,factor_momentum,0.0
2022-05-13,252,factor_momentum,0.0
2022-05-16,252,factor_momentum,0.0
2022-05-17,252,factor_momentum,0.0
2022-05-18,252,factor_momentum,0.0
2022-05-19,252,factor_momentum,0.0
2022-05-20,252,factor_momentum,0.0
2022-05-23,252,factor_momentum,0.0
2022-05-24,252,factor_momentum,0.0
2022-05-25,252,factor_momentum,0.0
2022-05-26,252,factor_momentum,0.0
2022-05-27,252,factor_momentum,0.0
2022-05-30,252,factor_momentum,0.0
2022-05-31,252,factor_momentum,0.0
2022-06-01,252,factor_momentum,0.0
2022-06-02,252,factor_momentum,0.0
2022-06-06,252,factor_momentum,0.0
2022-06-07,252,factor_momentum,0.0
2022-06-08,252,factor_momentum,0.0
2022-06-09,252,factor_momentum,0.0
2022-06-10,252,factor_momentum,0.0
2022-06-13,252,factor_momentum,0.0
2022-06-14,252,factor_momentum,0.0
2022-06-15,252,factor_momentum,0.0
2022-06-16,252,factor_momentum,0.0
2022-06-17,252,factor_momentum,0.0
2022-06-20,252,factor_momentum,0.0
2022-06-21,252,factor_momentum,0.0
2022-06-22,252,factor_momentum,0.0
2022-06-23,252,factor_momentum,0.0
2022-06-24,252,factor_momentum,0.0
2022-06-27,252,factor_momentum,0.003018676072149325
2022-06-28,252,factor_momentum,0.0038264413100140998
2022-06-29,252,factor_momentum,0.0
2022-06-30,252,factor_momentum,0.0
2022-07-01,252,factor_momentum,0.0
2022-07-04,252,factor_momentum,0.0
2022-07-05,252,factor_momentum,0.0
2022-07-06,252,factor_momentum,0.0
2022-07-07,252,factor_momentum,0.0
2022-07-08,252,factor_momentum,0.0
2022-07-11,252,factor_momentum,0.0
2022-07-12,252,factor_momentum,0.0
2022-07-13,252,factor_momentum,0.0
2022-07-14,252,factor_momentum,0.0
2022-07-15,252,factor_momentum,0.0
2022-07-18,252,factor_momentum,0.0
2022-07-19,252,factor_momentum,0.0
2022-07-20,252,factor_momentum,0.0
2022-07-21,252,factor_momentum,0.0
2022-07-22,252,factor_momentum,0.0
2022-07-25,252,factor_momentum,0.0
2022-07-26,252,factor_momentum,0.0
2022-07-27,252,factor_momentum,0.0
2022-07-28,252,factor_momentum,0.0
2022-07-29,252,factor_momentum,0.0
2022-08-01,252,factor_momentum,0.0
2022-08-02,252,factor_momentum,0.0
2022-08-03,252,factor_momentum,0.0
2022-08-04,252,factor_momentum,0.0
2022-08-05,252,factor_momentum,0.0
2022-08-08,252,factor_momentum,0.0
2022-08-09,252,factor_momentum,0.0
2022-08-10,252,factor_momentum,0.0
2022-08-11,252,factor_momentum,0.0
2022-08-12,252,factor_momentum,0.0
2022-08-15,252,factor_momentum,0.0
2022-08-16,252,factor_momentum,0.0
2022-08-17,252,factor_momentum,0.0
2022-08-18,252,factor_momentum,0.0
2022-08-19,252,factor_momentum,0.0
2022-08-22,252,factor_momentum,0.0
2022-08-23,252,factor_momentum,0.0
2022-08-24,252,factor_momentum,0.0
2022-08-25,252,factor_momentum,0.0
2022-08-26,252,factor_momentum,0.0
2022-08-29,252,factor_momentum,0.0
2022-08-30,252,factor_momentum,0.0
2022-08-31,252,factor_momentum,0.0
2022-09-01,252,factor_momentum,0.0
2022-09-02,252,factor_momentum,0.0
2022-09-05,252,factor_momentum,0.0
2022-09-06,252,factor_momentum,0.0
2022-09-07,252,factor_momentum,0.0
2022-09-08,252,factor_momentum,0.0
2022-09-09,252,factor_momentum,0.0
2022-09-13,252,factor_momentum,0.0
2022-09-14,252,factor_momentum,0.0
2022-09-15,252,factor_momentum,0.0
2022-09-16,252,factor_momentum,0.0
2022-09-19,252,factor_momentum,0.0
2022-09-20,252,factor_momentum,0.0
2022-09-21,252,factor_momentum,0.0
2022-09-22,252,factor_momentum,0.0
2022-09-23,252,factor_momentum,0.0
2022-09-26,252,factor_momentum,0.0
2022-09-27,252,factor_momentum,0.0
2022-09-28,252,factor_momentum,0.0
2022-09-29,252,factor_momentum,0.0
2022-09-30,252,factor_momentum,0.0
2022-10-10,252,factor_momentum,0.0
2022-10-11,252,factor_momentum,0.0
2022-10-12,252,factor_momentum,0.0
2022-10-13,252,factor_momentum,0.0
2022-10-14,252,factor_momentum,0.0
2022-10-17,252,factor_momentum,0.0
2022-10-18,252,factor_momentum,0.0
2022-10-19,252,factor_momentum,0.0
2022-10-20,252,factor_momentum,0.0
2022-10-21,252,factor_momentum,0.0
2022-10-24,252,factor_momentum,0.0
2022-10-25,252,factor_momentum,0.0
2022-10-26,252,factor_momentum,0.0
2022-10-27,252,factor_momentum,0.0
2022-10-28,252,factor_momentum,0.0
2022-10-31,252,factor_momentum,0.0
2022-11-01,252,factor_momentum,0.0
2022-11-02,252,factor_momentum,0.0
2022-11-03,252,factor_momentum,0.0
2022-11-04,252,factor_momentum,0.0
2022-11-07,252,factor_momentum,0.0
2022-11-08,252,factor_momentum,0.0
2022-11-09,252,factor_momentum,0.0
2022-11-10,252,factor_momentum,0.0
2022-11-11,252,factor_momentum,0.0
2022-11-14,252,factor_momentum,0.0
2022-11-15,252,factor_momentum,0.0
2022-11-16,252,factor_momentum,0.0
2022-11-17,252,factor_momentum,0.0
2022-11-18,252,factor_momentum,0.0
2022-11-21,252,factor_momentum,0.0
2022-11-22,252,factor_momentum,0.0
2022-11-23,252,factor_momentum,0.0
2022-11-24,252,factor_momentum,0.0
2022-11-25,252,factor_momentum,0.0
2022-11-28,252,factor_momentum,0.0
2022-11-29,252,factor_momentum,0.0
2022-11-30,252,factor_momentum,0.0
2022-12-01,252,factor_momentum,0.0
2022-12-02,252,factor_momentum,0.0
2022-12-05,252,factor_momentum,0.0
2022-12-06,252,factor_momentum,0.0
2022-12-07,252,factor_momentum,0.0
